First Name,Last Name,Email,Professional Phone Number,Matricule,Position,Net Salary,Salary Grade,Contract End Date,Department,Service,Role,Status,Password,Remaining Leave Days,Monthly Leave Allocation,Receive SMS Notifications,Personal Phone Number,Work Start Time,Work End Time,Receive Email Notifications,Alternative Email,Date of Birth
Jennifer,Williams,jennifer.williams@business.com,1-705-580-3114,ENY581,DevOps Engineer,94889,Manager,2026-12-31,Finance,Accounting,employee,1,password123,26,2.5,1,+1.747.754.2620,08:00,17:00,1,,1990-09-22
William,Rodriguez,william.rodriguez@enterprise.com,1-665-666-7778,ENY582,Business Analyst,67929,Senior,2026-12-31,IT Department,Project Management,employee,1,password123,27,2.5,0,1-641-339-4534,08:00,17:00,1,,2000-10-04
William,Davis,william.davis@group.com,(591) 386-6407,ENY583,Data Analyst,73532,Senior,2026-12-31,Human Resources,HR Operations,employee,1,password123,28,2.5,0,(433) 349-5790,08:00,17:00,1,,1986-02-16
Patricia,Wilson,patricia.wilson@group.com,1-873-129-2246,ENY584,Operations Manager,98006,Manager,2026-12-31,Human Resources,Recruitment,employee,1,password123,29,2.5,1,+1.247.636.4759,08:00,17:00,1,,1997-01-29
Maria,Martinez,maria.martinez@enterprise.com,+13294790561,ENY585,Accountant,65156,Senior,2026-12-31,Sales,Direct Sales,employee,1,password123,30,2.5,0,(635) 180-3343,08:00,17:00,1,,1986-12-09
Maria,Miller,maria.miller@group.com,1-416-514-1385,ENY586,System Administrator,123140,Executive,2026-12-31,Operations,Customer Service,employee,1,password123,31,2.5,0,+17511133343,08:00,17:00,1,,1985-04-23
John,Williams,john.williams@enterprise.com,+1.321.296.5220,ENY587,Project Manager,80626,Lead,2026-12-31,Human Resources,Recruitment,employee,1,password123,32,2.5,1,+17214272740,08:00,17:00,1,,1981-10-10
Jennifer,Brown,jennifer.brown@business.com,1-326-123-5634,ENY588,Marketing Specialist,106188,Executive,2026-12-31,Marketing,Brand Management,employee,1,password123,33,2.5,1,(449) 235-8926,08:00,17:00,1,,1999-05-27
Jennifer,Lopez,jennifer.lopez@business.com,+15116070723,ENY589,System Administrator,94187,Manager,2026-12-31,Finance,Accounting,employee,1,password123,34,2.5,0,1-992-244-3098,08:00,17:00,1,,1989-12-31
Robert,Brown,robert.brown@company.com,+15719300996,ENY590,System Administrator,63336,Senior,2026-12-31,Marketing,Brand Management,employee,1,password123,25,2.5,0,(970) 410-5450,08:00,17:00,1,,1989-04-15
James,Martinez,james.martinez@company.com,(391) 217-1140,ENY591,Data Analyst,74415,Senior,2026-12-31,Operations,Field Operations,employee,1,password123,26,2.5,1,1-866-101-6506,08:00,17:00,1,,1996-12-22
Jane,Martinez,jane.martinez@group.com,1-785-683-3096,ENY592,Marketing Specialist,87726,Manager,2026-12-31,Marketing,Digital Marketing,employee,1,password123,27,2.5,1,+16262685571,08:00,17:00,1,,1981-12-07
David,Rodriguez,david.rodriguez@company.com,+1.991.463.9723,ENY593,Database Administrator,84695,Lead,2026-12-31,Finance,Accounting,employee,1,password123,28,2.5,1,+1.721.690.2809,08:00,17:00,1,,1992-03-02
Sarah,Gonzalez,sarah.gonzalez@company.com,1-252-148-4252,ENY594,Technical Writer,69038,Senior,2026-12-31,Finance,Accounting,employee,1,password123,29,2.5,1,1-480-128-2178,08:00,17:00,1,,1986-12-22
Maria,Martinez,maria.martinez@company.com,(959) 804-2955,ENY595,Operations Manager,82712,Lead,2026-12-31,Finance,Accounting,employee,1,password123,30,2.5,0,+1.695.951.2884,08:00,17:00,1,,1996-11-03
Richard,Davis,richard.davis@corp.com,(232) 313-1551,ENY596,HR Manager,90160,Manager,2026-12-31,Marketing,Brand Management,employee,1,password123,31,2.5,0,+19373255889,08:00,17:00,1,,1988-10-30
John,Williams,john.williams@business.com,+12197923091,ENY597,Customer Service Representative,93750,Manager,2026-12-31,Operations,Customer Service,employee,1,password123,32,2.5,1,1-392-300-8142,08:00,17:00,1,,1984-04-17
James,Miller,james.miller@enterprise.com,(351) 681-7038,ENY598,Software Developer,72416,Senior,2026-12-31,Sales,Direct Sales,employee,1,password123,33,2.5,1,+1.584.148.5657,08:00,17:00,1,,1985-07-05
James,Gonzalez,james.gonzalez@business.com,+1.342.465.4219,ENY599,DevOps Engineer,53515,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,+12287261944,08:00,17:00,1,,1993-04-15
Jane,Davis,jane.davis@business.com,+15883606507,ENY600,Project Manager,59940,Standard,2026-12-31,Finance,Budgeting,employee,1,password123,25,2.5,0,+1.261.179.5580,08:00,17:00,1,,1995-01-31
Michael,Johnson,michael.johnson@business.com,+1.850.347.5177,ENY601,Data Analyst,122478,Executive,2026-12-31,IT Department,Development Team,employee,1,password123,26,2.5,1,+19510173466,08:00,17:00,1,,1987-07-10
David,Wilson,david.wilson@company.com,(865) 724-4713,ENY602,DevOps Engineer,114146,Executive,2026-12-31,Sales,Business Development,employee,1,password123,27,2.5,1,(734) 862-3655,08:00,17:00,1,,1991-07-15
Patricia,Rodriguez,patricia.rodriguez@group.com,(752) 753-1923,ENY603,Operations Manager,70987,Senior,2026-12-31,Operations,Field Operations,employee,1,password123,28,2.5,1,+1.714.818.9805,08:00,17:00,1,,2000-10-24
James,Davis,james.davis@corp.com,1-343-101-2748,ENY604,Customer Service Representative,55008,Standard,2026-12-31,Sales,Business Development,employee,1,password123,29,2.5,1,1-714-497-9839,08:00,17:00,1,,1999-10-12
Lisa,Davis,lisa.davis@corp.com,(665) 869-9806,ENY605,Software Developer,123058,Executive,2026-12-31,Marketing,Digital Marketing,employee,1,password123,30,2.5,0,+15461772938,08:00,17:00,1,,1997-06-26
William,Jones,william.jones@company.com,+1.594.650.2532,ENY606,HR Manager,58015,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,+1.867.971.8289,08:00,17:00,1,,1998-05-05
David,Jones,david.jones@business.com,+18674527920,ENY607,DevOps Engineer,53495,Standard,2026-12-31,Finance,Accounting,employee,1,password123,32,2.5,1,1-419-438-6710,08:00,17:00,1,,1991-11-22
Emma,Miller,emma.miller@enterprise.com,+1.557.278.9353,ENY608,Database Administrator,72573,Senior,2026-12-31,Operations,Customer Service,employee,1,password123,33,2.5,1,+14520520773,08:00,17:00,1,,1991-06-03
Sarah,Wilson,sarah.wilson@business.com,+1.300.109.1069,ENY609,UI/UX Designer,57831,Standard,2026-12-31,Marketing,Digital Marketing,employee,1,password123,34,2.5,0,+1.646.582.8339,08:00,17:00,1,,1995-07-07
Robert,Wilson,robert.wilson@business.com,1-828-145-8083,ENY610,Operations Manager,86773,Lead,2026-12-31,Operations,Customer Service,employee,1,password123,25,2.5,1,+1.214.266.3955,08:00,17:00,1,,2000-04-08
Lisa,Williams,lisa.williams@company.com,+1.487.172.8067,ENY611,System Administrator,85300,Lead,2026-12-31,Marketing,Digital Marketing,employee,1,password123,26,2.5,1,+1.344.802.4422,08:00,17:00,1,,1999-02-19
Richard,Anderson,richard.anderson@business.com,+1.630.946.1929,ENY612,Business Analyst,86948,Manager,2026-12-31,Operations,Customer Service,employee,1,password123,27,2.5,1,(879) 473-3714,08:00,17:00,1,,1996-09-17
Emma,Brown,emma.brown@corp.com,+18319609561,ENY613,System Administrator,95638,Manager,2026-12-31,Operations,Field Operations,employee,1,password123,28,2.5,1,+1.659.385.1744,08:00,17:00,1,,1989-08-28
John,Lopez,john.lopez@business.com,+1.783.138.9760,ENY614,Data Analyst,73396,Senior,2026-12-31,Operations,Field Operations,employee,1,password123,29,2.5,1,+17765262702,08:00,17:00,1,,1988-11-19
David,Lopez,david.lopez@business.com,+1.407.703.9965,ENY615,Business Analyst,91398,Manager,2026-12-31,Human Resources,Recruitment,employee,1,password123,30,2.5,1,+19353150888,08:00,17:00,1,,1986-11-22
James,Hernandez,james.hernandez@enterprise.com,+1.201.393.9703,ENY616,DevOps Engineer,54039,Standard,2026-12-31,Operations,Field Operations,employee,1,password123,31,2.5,0,(601) 324-7557,08:00,17:00,1,,1983-02-08
Emma,Martinez,emma.martinez@corp.com,1-947-668-4195,ENY617,Operations Manager,90697,Manager,2026-12-31,IT Department,Development Team,employee,1,password123,32,2.5,0,+18771405907,08:00,17:00,1,,1995-07-05
Richard,Miller,richard.miller@company.com,+13291376746,ENY618,Software Developer,53901,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,1,+1.204.122.9602,08:00,17:00,1,,1981-09-03
James,Johnson,james.johnson@corp.com,+1.884.975.4555,ENY619,HR Manager,59580,Standard,2026-12-31,Operations,Field Operations,employee,1,password123,34,2.5,0,(817) 599-8554,08:00,17:00,1,,1992-01-21
David,Smith,david.smith@group.com,+12532774749,ENY620,Customer Service Representative,111002,Executive,2026-12-31,Operations,Field Operations,employee,1,password123,25,2.5,0,+1.211.221.3975,08:00,17:00,1,,1981-03-10
David,Gonzalez,david.gonzalez@company.com,+18095312697,ENY621,UI/UX Designer,66727,Senior,2026-12-31,Sales,Direct Sales,employee,1,password123,26,2.5,1,+1.345.990.2244,08:00,17:00,1,,1985-04-13
John,Davis,john.davis@corp.com,+18935723685,ENY622,Software Developer,56836,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,27,2.5,0,(601) 806-8504,08:00,17:00,1,,1982-04-16
Richard,Anderson,richard.anderson@enterprise.com,+1.443.359.8704,ENY623,Data Analyst,76206,Lead,2026-12-31,Marketing,Brand Management,employee,1,password123,28,2.5,0,+14028616549,08:00,17:00,1,,1988-10-06
John,Rodriguez,john.rodriguez@group.com,1-862-900-9812,ENY624,Project Manager,123532,Executive,2026-12-31,Finance,Budgeting,employee,1,password123,29,2.5,0,+18691098216,08:00,17:00,1,,1995-04-26
Jane,Johnson,jane.johnson@group.com,+1.205.273.6549,ENY625,Database Administrator,67255,Senior,2026-12-31,Marketing,Brand Management,employee,1,password123,30,2.5,0,1-462-580-9707,08:00,17:00,1,,1982-01-11
Emma,Smith,emma.smith@group.com,+1.712.202.8669,ENY626,UI/UX Designer,80823,Lead,2026-12-31,IT Department,Development Team,employee,1,password123,31,2.5,1,+16083840249,08:00,17:00,1,,1985-12-08
Jennifer,Brown,jennifer.brown@company.com,+1.420.608.5992,ENY627,Sales Representative,71181,Senior,2026-12-31,Marketing,Digital Marketing,employee,1,password123,32,2.5,1,(291) 194-9534,08:00,17:00,1,,1996-09-24
James,Miller,james.miller@corp.com,+1.567.818.9003,ENY628,Data Analyst,109158,Executive,2026-12-31,Marketing,Digital Marketing,employee,1,password123,33,2.5,1,(242) 317-6855,08:00,17:00,1,,1987-06-18
Sarah,Davis,sarah.davis@group.com,1-264-943-1765,ENY629,Database Administrator,66798,Senior,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,+1.467.564.9898,08:00,17:00,1,,1989-06-02
Robert,Gonzalez,robert.gonzalez@company.com,+14426627730,ENY630,Data Analyst,55704,Standard,2026-12-31,Finance,Accounting,employee,1,password123,25,2.5,0,1-700-552-3987,08:00,17:00,1,,1996-12-28
William,Lopez,william.lopez@business.com,1-241-374-5434,ENY631,Technical Writer,57267,Standard,2026-12-31,Sales,Direct Sales,employee,1,password123,26,2.5,0,+18050670811,08:00,17:00,1,,1984-03-10
Michael,Miller,michael.miller@group.com,1-578-394-3628,ENY632,System Administrator,73422,Senior,2026-12-31,Operations,Field Operations,employee,1,password123,27,2.5,1,+1.835.164.6091,08:00,17:00,1,,1985-12-30
Linda,Jones,linda.jones@corp.com,+1.299.232.2371,ENY633,Marketing Specialist,59371,Standard,2026-12-31,Marketing,Brand Management,employee,1,password123,28,2.5,0,1-430-727-5647,08:00,17:00,1,,1991-02-26
Maria,Smith,maria.smith@group.com,1-385-667-8952,ENY634,HR Manager,114422,Executive,2026-12-31,Marketing,Brand Management,employee,1,password123,29,2.5,1,1-918-111-9238,08:00,17:00,1,,1980-04-27
William,Martinez,william.martinez@enterprise.com,1-421-704-3164,ENY635,HR Manager,81502,Lead,2026-12-31,Human Resources,HR Operations,employee,1,password123,30,2.5,1,(426) 139-8006,08:00,17:00,1,,1989-12-01
Jennifer,Jones,jennifer.jones@company.com,(267) 469-8484,ENY636,Business Analyst,95667,Manager,2026-12-31,Finance,Accounting,employee,1,password123,31,2.5,1,+19073848843,08:00,17:00,1,,1999-08-06
David,Lopez,david.lopez@corp.com,+1.921.385.8607,ENY637,Marketing Specialist,79483,Lead,2026-12-31,Finance,Budgeting,employee,1,password123,32,2.5,1,+1.505.183.5768,08:00,17:00,1,,1980-01-09
Linda,Wilson,linda.wilson@group.com,(475) 912-4575,ENY638,Project Manager,73245,Senior,2026-12-31,Marketing,Brand Management,employee,1,password123,33,2.5,1,1-403-513-2636,08:00,17:00,1,,1993-01-22
Jennifer,Garcia,jennifer.garcia@corp.com,+1.409.262.4447,ENY639,Operations Manager,92756,Manager,2026-12-31,Finance,Budgeting,employee,1,password123,34,2.5,0,(975) 312-1590,08:00,17:00,1,,1998-06-23
Michael,Martinez,michael.martinez@corp.com,+19939742971,ENY640,UI/UX Designer,89928,Manager,2026-12-31,IT Department,Development Team,employee,1,password123,25,2.5,0,+13742757703,08:00,17:00,1,,2000-07-14
David,Rodriguez,david.rodriguez@group.com,+1.914.439.4284,ENY641,HR Manager,74932,Senior,2026-12-31,Sales,Business Development,employee,1,password123,26,2.5,0,(334) 233-8720,08:00,17:00,1,,2000-09-07
David,Rodriguez,david.rodriguez@corp.com,1-543-571-3298,ENY642,Database Administrator,124212,Executive,2026-12-31,IT Department,Project Management,employee,1,password123,27,2.5,0,1-564-208-1782,08:00,17:00,1,,1992-07-07
Linda,Johnson,linda.johnson@group.com,(621) 887-8566,ENY643,Database Administrator,58532,Standard,2026-12-31,Sales,Business Development,employee,1,password123,28,2.5,0,(445) 509-5664,08:00,17:00,1,,1993-08-14
David,Rodriguez,david.rodriguez@group.com,+18895886199,ENY644,System Administrator,121858,Executive,2026-12-31,Operations,Field Operations,employee,1,password123,29,2.5,1,(988) 373-9450,08:00,17:00,1,,1986-04-11
William,Williams,william.williams@enterprise.com,1-905-887-7524,ENY645,Software Developer,66028,Senior,2026-12-31,Marketing,Brand Management,employee,1,password123,30,2.5,0,+1.384.481.4665,08:00,17:00,1,,1986-12-06
John,Garcia,john.garcia@company.com,(444) 559-8034,ENY646,Database Administrator,60085,Standard,2026-12-31,Operations,Field Operations,employee,1,password123,31,2.5,1,+17946914141,08:00,17:00,1,,1998-06-05
John,Williams,john.williams@corp.com,(829) 198-6535,ENY647,Operations Manager,63105,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,32,2.5,0,1-968-218-8865,08:00,17:00,1,,2000-02-04
Sarah,Smith,sarah.smith@group.com,(443) 222-5438,ENY648,Project Manager,119554,Executive,2026-12-31,Finance,Budgeting,employee,1,password123,33,2.5,0,+15687630302,08:00,17:00,1,,1999-02-23
Emma,Wilson,emma.wilson@group.com,(895) 878-6984,ENY649,Accountant,78436,Lead,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,1-724-501-8395,08:00,17:00,1,,1985-10-17
Maria,Miller,maria.miller@corp.com,1-606-345-9832,ENY650,UI/UX Designer,70713,Senior,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,0,1-913-951-7822,08:00,17:00,1,,1983-09-08
Emma,Wilson,emma.wilson@enterprise.com,+1.396.324.7569,ENY651,DevOps Engineer,121086,Executive,2026-12-31,IT Department,Development Team,employee,1,password123,26,2.5,1,1-667-463-1213,08:00,17:00,1,,1989-12-08
Lisa,Miller,lisa.miller@company.com,1-409-382-3351,ENY652,Business Analyst,63438,Standard,2026-12-31,Sales,Direct Sales,employee,1,password123,27,2.5,1,(440) 777-4455,08:00,17:00,1,,1992-10-18
John,Anderson,john.anderson@corp.com,+1.459.684.5992,ENY653,UI/UX Designer,96304,Manager,2026-12-31,Human Resources,HR Operations,employee,1,password123,28,2.5,0,(616) 931-4191,08:00,17:00,1,,1988-08-07
Patricia,Anderson,patricia.anderson@enterprise.com,+1.500.472.7752,ENY654,Business Analyst,124688,Executive,2026-12-31,Sales,Business Development,employee,1,password123,29,2.5,1,+14405154351,08:00,17:00,1,,1999-03-16
Patricia,Anderson,patricia.anderson@group.com,+1.455.686.7220,ENY655,Database Administrator,82244,Lead,2026-12-31,Human Resources,HR Operations,employee,1,password123,30,2.5,1,(608) 537-2249,08:00,17:00,1,,1986-08-05
Jane,Hernandez,jane.hernandez@group.com,(567) 329-1149,ENY656,Technical Writer,68871,Senior,2026-12-31,Finance,Accounting,employee,1,password123,31,2.5,0,+19818712305,08:00,17:00,1,,1987-09-28
Richard,Anderson,richard.anderson@business.com,+17541152026,ENY657,Project Manager,79871,Lead,2026-12-31,Human Resources,HR Operations,employee,1,password123,32,2.5,0,+1.711.870.4273,08:00,17:00,1,,1986-11-03
Lisa,Hernandez,lisa.hernandez@corp.com,+1.879.697.3917,ENY658,Marketing Specialist,62844,Standard,2026-12-31,Operations,Customer Service,employee,1,password123,33,2.5,0,+1.667.505.3280,08:00,17:00,1,,1994-08-18
Maria,Johnson,maria.johnson@corp.com,(506) 943-4322,ENY659,Sales Representative,69460,Senior,2026-12-31,Finance,Accounting,employee,1,password123,34,2.5,1,+1.779.496.4196,08:00,17:00,1,,1998-03-11
Lisa,Davis,lisa.davis@business.com,+17976510824,ENY660,Project Manager,78540,Senior,2026-12-31,Finance,Budgeting,employee,1,password123,25,2.5,1,+1.620.547.6959,08:00,17:00,1,,1987-08-25
Sarah,Brown,sarah.brown@corp.com,(357) 121-6160,ENY661,UI/UX Designer,67545,Senior,2026-12-31,Operations,Field Operations,employee,1,password123,26,2.5,0,+15551363968,08:00,17:00,1,,1984-08-03
Robert,Anderson,robert.anderson@group.com,1-515-677-4509,ENY662,Database Administrator,68097,Senior,2026-12-31,Finance,Accounting,employee,1,password123,27,2.5,1,1-596-454-5367,08:00,17:00,1,,1991-03-03
Jennifer,Lopez,jennifer.lopez@business.com,+1.987.226.1996,ENY663,Database Administrator,83979,Lead,2026-12-31,Finance,Budgeting,employee,1,password123,28,2.5,1,(623) 289-1848,08:00,17:00,1,,1980-04-22
David,Brown,david.brown@corp.com,(430) 565-1989,ENY664,Business Analyst,68306,Senior,2026-12-31,IT Department,Project Management,employee,1,password123,29,2.5,1,+17427764617,08:00,17:00,1,,1992-11-13
Richard,Garcia,richard.garcia@business.com,+16979987521,ENY665,Project Manager,65532,Standard,2026-12-31,Finance,Budgeting,employee,1,password123,30,2.5,1,(534) 803-6792,08:00,17:00,1,,1993-10-20
Jane,Miller,jane.miller@group.com,+18308771937,ENY666,Business Analyst,57964,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,1,1-292-724-6440,08:00,17:00,1,,1990-11-29
William,Anderson,william.anderson@enterprise.com,+1.859.977.4648,ENY667,HR Manager,95484,Manager,2026-12-31,Human Resources,HR Operations,employee,1,password123,32,2.5,1,+13519247866,08:00,17:00,1,,1991-05-12
Patricia,Martinez,patricia.martinez@business.com,+15405879371,ENY668,Project Manager,64183,Standard,2026-12-31,Finance,Accounting,employee,1,password123,33,2.5,1,1-976-559-5853,08:00,17:00,1,,1981-05-17
Maria,Martinez,maria.martinez@group.com,1-883-483-2939,ENY669,Business Analyst,80868,Lead,2026-12-31,Marketing,Digital Marketing,employee,1,password123,34,2.5,0,+15356474423,08:00,17:00,1,,1990-08-24
Linda,Smith,linda.smith@company.com,+1.634.938.1080,ENY670,Software Developer,62234,Standard,2026-12-31,Sales,Direct Sales,employee,1,password123,25,2.5,1,+18472017399,08:00,17:00,1,,1994-12-02
William,Martinez,william.martinez@enterprise.com,+18694916031,ENY671,Marketing Specialist,73866,Senior,2026-12-31,Sales,Business Development,employee,1,password123,26,2.5,1,1-529-220-3226,08:00,17:00,1,,2000-02-17
Maria,Jones,maria.jones@company.com,(918) 172-4712,ENY672,Sales Representative,56710,Standard,2026-12-31,Sales,Business Development,employee,1,password123,27,2.5,1,+19364258848,08:00,17:00,1,,1996-06-08
John,Wilson,john.wilson@enterprise.com,1-637-206-1060,ENY673,Customer Service Representative,101649,Manager,2026-12-31,Sales,Direct Sales,employee,1,password123,28,2.5,0,+1.953.360.8581,08:00,17:00,1,,1988-08-09
Linda,Miller,linda.miller@company.com,(334) 268-7033,ENY674,Software Developer,85807,Lead,2026-12-31,Operations,Field Operations,employee,1,password123,29,2.5,1,(234) 152-6431,08:00,17:00,1,,1993-03-20
Richard,Gonzalez,richard.gonzalez@group.com,1-982-118-9561,ENY675,Business Analyst,65671,Standard,2026-12-31,Marketing,Brand Management,employee,1,password123,30,2.5,1,+1.961.114.9111,08:00,17:00,1,,1991-06-18
Michael,Gonzalez,michael.gonzalez@enterprise.com,1-326-774-5195,ENY676,Accountant,91225,Lead,2026-12-31,Human Resources,Recruitment,employee,1,password123,31,2.5,1,+12847412553,08:00,17:00,1,,1994-01-24
Linda,Garcia,linda.garcia@enterprise.com,1-781-366-7326,ENY677,Operations Manager,61899,Standard,2026-12-31,Sales,Business Development,employee,1,password123,32,2.5,0,(804) 228-2153,08:00,17:00,1,,1985-10-20
William,Garcia,william.garcia@enterprise.com,1-636-661-2721,ENY678,Marketing Specialist,71781,Senior,2026-12-31,Sales,Business Development,employee,1,password123,33,2.5,0,(673) 347-2713,08:00,17:00,1,,1981-03-14
John,Gonzalez,john.gonzalez@business.com,1-577-650-7479,ENY679,Sales Representative,66368,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,+19310396498,08:00,17:00,1,,1999-10-16
Richard,Williams,richard.williams@enterprise.com,(748) 238-3370,ENY680,Customer Service Representative,61042,Standard,2026-12-31,Marketing,Digital Marketing,employee,1,password123,25,2.5,1,(877) 831-1259,08:00,17:00,1,,1995-04-13
Jennifer,Williams,jennifer.williams@group.com,+1.839.985.3873,ENY681,Operations Manager,69864,Senior,2026-12-31,Sales,Direct Sales,employee,1,password123,26,2.5,1,(493) 697-4205,08:00,17:00,1,,1981-12-21
Sarah,Williams,sarah.williams@enterprise.com,1-452-504-9691,ENY682,Database Administrator,76500,Senior,2026-12-31,Sales,Business Development,employee,1,password123,27,2.5,1,1-922-536-2456,08:00,17:00,1,,1982-12-20
Michael,Brown,michael.brown@enterprise.com,+1.301.304.6564,ENY683,Database Administrator,78680,Senior,2026-12-31,Finance,Accounting,employee,1,password123,28,2.5,0,+17217070496,08:00,17:00,1,,1993-10-14
Patricia,Gonzalez,patricia.gonzalez@enterprise.com,+1.712.794.4799,ENY684,Quality Assurance Engineer,105552,Manager,2026-12-31,Operations,Customer Service,employee,1,password123,29,2.5,0,(577) 446-8432,08:00,17:00,1,,1996-09-06
Jane,Davis,jane.davis@corp.com,1-582-952-8427,ENY685,DevOps Engineer,75129,Senior,2026-12-31,Operations,Customer Service,employee,1,password123,30,2.5,0,+16577591747,08:00,17:00,1,,1985-10-04
Lisa,Gonzalez,lisa.gonzalez@company.com,+1.670.760.3723,ENY686,Marketing Specialist,78138,Senior,2026-12-31,Finance,Accounting,employee,1,password123,31,2.5,1,+13021934330,08:00,17:00,1,,1999-10-20
Robert,Wilson,robert.wilson@business.com,+14442434780,ENY687,System Administrator,76059,Senior,2026-12-31,Human Resources,HR Operations,employee,1,password123,32,2.5,1,+1.405.409.1193,08:00,17:00,1,,1985-04-20
John,Anderson,john.anderson@group.com,+1.687.953.6619,ENY688,Quality Assurance Engineer,86662,Lead,2026-12-31,Human Resources,Recruitment,employee,1,password123,33,2.5,0,+14852037461,08:00,17:00,1,,1994-12-07
Jennifer,Rodriguez,jennifer.rodriguez@corp.com,1-626-520-2290,ENY689,Business Analyst,95801,Manager,2026-12-31,IT Department,Project Management,employee,1,password123,34,2.5,1,1-716-113-6321,08:00,17:00,1,,1998-06-06
Patricia,Wilson,patricia.wilson@enterprise.com,+15213457270,ENY690,Software Developer,70694,Senior,2026-12-31,Finance,Budgeting,employee,1,password123,25,2.5,0,(927) 256-3633,08:00,17:00,1,,1991-10-19
Maria,Lopez,maria.lopez@group.com,+1.859.346.1681,ENY691,Database Administrator,115250,Executive,2026-12-31,IT Department,Project Management,employee,1,password123,26,2.5,0,+1.252.882.3938,08:00,17:00,1,,1980-10-15
John,Smith,john.smith@corp.com,(613) 258-1155,ENY692,UI/UX Designer,60613,Standard,2026-12-31,Operations,Customer Service,employee,1,password123,27,2.5,0,1-895-768-5273,08:00,17:00,1,,1997-11-27
Lisa,Gonzalez,lisa.gonzalez@company.com,+16880713400,ENY693,Accountant,74377,Senior,2026-12-31,Operations,Field Operations,employee,1,password123,28,2.5,1,+18398644057,08:00,17:00,1,,1998-03-15
Jennifer,Smith,jennifer.smith@business.com,+1.713.833.1643,ENY694,Data Analyst,94712,Manager,2026-12-31,Finance,Budgeting,employee,1,password123,29,2.5,0,(511) 520-7998,08:00,17:00,1,,1991-11-19
Lisa,Anderson,lisa.anderson@company.com,1-730-949-5298,ENY695,Customer Service Representative,83297,Lead,2026-12-31,Human Resources,HR Operations,employee,1,password123,30,2.5,1,1-746-426-2018,08:00,17:00,1,,1997-01-14
James,Jones,james.jones@corp.com,(343) 338-6372,ENY696,Technical Writer,72643,Senior,2026-12-31,Operations,Field Operations,employee,1,password123,31,2.5,1,(373) 111-8107,08:00,17:00,1,,1998-06-26
Charles,Jones,charles.jones@corp.com,(228) 894-9061,ENY697,Accountant,85206,Lead,2026-12-31,Marketing,Digital Marketing,employee,1,password123,32,2.5,1,1-798-417-3191,08:00,17:00,1,,1998-06-19
Emma,Wilson,emma.wilson@corp.com,+17374892920,ENY698,Operations Manager,72835,Senior,2026-12-31,IT Department,Project Management,employee,1,password123,33,2.5,0,(417) 510-6140,08:00,17:00,1,,1983-04-25
Sarah,Gonzalez,sarah.gonzalez@group.com,+19379523736,ENY699,Marketing Specialist,75000,Senior,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,0,+18087137772,08:00,17:00,1,,1998-02-22
Patricia,Garcia,patricia.garcia@business.com,1-736-808-5736,ENY700,Sales Representative,74233,Senior,2026-12-31,Marketing,Brand Management,employee,1,password123,25,2.5,1,+1.421.710.1885,08:00,17:00,1,,1981-07-28
Jane,Wilson,jane.wilson@company.com,1-297-353-8913,ENY701,Project Manager,77136,Senior,2026-12-31,Human Resources,Recruitment,employee,1,password123,26,2.5,0,+1.664.453.8663,08:00,17:00,1,,1996-06-13
Lisa,Johnson,lisa.johnson@group.com,1-443-410-4320,ENY702,Project Manager,84555,Lead,2026-12-31,Operations,Field Operations,employee,1,password123,27,2.5,1,+1.830.379.4144,08:00,17:00,1,,1990-03-06
William,Hernandez,william.hernandez@corp.com,+13590103940,ENY703,Technical Writer,127558,Executive,2026-12-31,Operations,Customer Service,employee,1,password123,28,2.5,0,+1.731.885.2506,08:00,17:00,1,,1998-02-03
Jane,Brown,jane.brown@business.com,+1.954.386.2348,ENY704,UI/UX Designer,78718,Senior,2026-12-31,Human Resources,HR Operations,employee,1,password123,29,2.5,0,(510) 667-8107,08:00,17:00,1,,1997-05-02
Robert,Brown,robert.brown@corp.com,1-920-166-3888,ENY705,Marketing Specialist,76616,Senior,2026-12-31,Marketing,Digital Marketing,employee,1,password123,30,2.5,1,+12766758563,08:00,17:00,1,,1985-02-11
Jennifer,Lopez,jennifer.lopez@corp.com,+1.210.189.3211,ENY706,UI/UX Designer,82640,Lead,2026-12-31,Marketing,Digital Marketing,employee,1,password123,31,2.5,0,+1.436.765.1336,08:00,17:00,1,,1981-06-27
James,Williams,james.williams@group.com,1-206-530-8912,ENY707,DevOps Engineer,58220,Standard,2026-12-31,Marketing,Digital Marketing,employee,1,password123,32,2.5,0,(844) 578-8520,08:00,17:00,1,,1991-12-24
