First Name,Last Name,Email,Professional Phone Number,Matricule,Position,Net Salary,Salary Grade,Contract End Date,Department,Service,Role,Status,Password,Remaining Leave Days,Monthly Leave Allocation,Receive SMS Notifications,Personal Phone Number,Work Start Time,Work End Time,Receive Email Notifications,Alternative Email,Date of Birth
Melody Russel,Vidal Wehner,grady.lazaro@gmail.com,+1-540-603-7255,87024772,Employee,50234,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,29,2.5,0,1-218-652-5397,08:00,17:00,1,,1994-07-11
April Altenwerth DVM,Mr. Chase Hagenes III,yjacobi@hane.org,+1-217-964-6845,9526714,Employee,50235,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,1,+1.702.977.7599,08:00,17:00,1,,1995-08-12
Jolie O'Keefe,Kyle Harvey,bill06@feeney.info,+1 (360) 800-4177,36721002,Employee,50236,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,(743) 796-8726,08:00,17:00,1,,1996-09-13
Justen Baumbach DVM,Cleora Von II,carroll.ulises@feest.org,+1-352-382-4339,42775152,Employee,50237,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,32,2.5,1,+14349899469,08:00,17:00,1,,1997-10-14
Mertie Gottlieb,Elmira Jacobs,lindgren.doris@hotmail.com,775.708.5509,32887538,Employee,50238,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,0,+1-423-463-2532,08:00,17:00,1,,1998-11-15
Germaine Moore,Beryl Wuckert,daniela50@yahoo.com,253.514.4459,71292662,Employee,50239,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,34,2.5,1,+14755633160,08:00,17:00,1,,1999-12-16
Alejandra O'Reilly,Prof. Garland Jacobson I,kovacek.justine@ruecker.com,223-230-0529,60721700,Employee,50240,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,0,1-817-332-6594,08:00,17:00,1,,1980-01-17
Summer Kihn PhD,Derek Breitenberg,zelma90@hotmail.com,843.625.1360,95305235,Employee,50241,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,26,2.5,1,+19513589404,08:00,17:00,1,,1981-02-18
Eliane Shields,Rachael Jerde,lhomenick@block.net,380-488-3927,26628750,Employee,50242,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,27,2.5,0,517.942.2548,08:00,17:00,1,,1982-03-19
Lue Grimes,Julie Lueilwitz,eileen44@stroman.biz,1-332-780-3663,71964198,Employee,50243,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,28,2.5,1,1-737-393-1000,08:00,17:00,1,,1983-04-20
Lauren Dach Jr.,Miller Metz IV,wsanford@gmail.com,+1-631-896-5700,28361707,Employee,50244,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,29,2.5,0,+14702294655,08:00,17:00,1,,1984-05-21
Rosanna Skiles,Elouise Quitzon,ykuvalis@hudson.com,1-205-337-3274,18939024,Employee,50245,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,30,2.5,1,341-752-0750,08:00,17:00,1,,1985-06-22
Koby Nikolaus,Mr. Tristin Hansen,kurtis24@ohara.com,+1-520-249-8103,80281763,Employee,50246,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,31,2.5,0,754-816-4049,08:00,17:00,1,,1986-07-23
Royal Kerluke,Julius Wiza,moriah.mckenzie@gmail.com,+1-820-340-2143,78225311,Employee,50247,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,32,2.5,1,(276) 823-1838,08:00,17:00,1,,1987-08-24
Jules Kassulke,Rosella Legros,kuhn.ahmad@yahoo.com,980.449.3502,5193188,Employee,50248,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,33,2.5,0,+1 (585) 642-4562,08:00,17:00,1,,1988-09-25
Stella Wilkinson,Dr. Ardella Swaniawski MD,keith.abernathy@gmail.com,+1.628.518.6783,94146712,Employee,50249,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,+1.417.624.2676,08:00,17:00,1,,1989-10-26
Rowland Schowalter,Dr. Ben Flatley,dare.sheila@reynolds.com,570-287-5519,80298575,Employee,50250,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,25,2.5,0,+1 (779) 610-7517,08:00,17:00,1,,1990-11-27
Garrett Tremblay,Jaylin Zieme,mkirlin@gmail.com,+15074982619,3481035,Employee,50251,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,26,2.5,1,+1.307.606.4191,08:00,17:00,1,,1991-12-28
Olen Gerlach,Jedidiah Koss,steuber.moshe@hotmail.com,1-907-240-0349,15279634,Employee,50252,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,27,2.5,0,+1-254-449-5577,08:00,17:00,1,,1992-01-01
Sigurd Volkman,Dr. Alysa Durgan DVM,bdietrich@hotmail.com,1-938-584-4604,47136683,Employee,50253,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,28,2.5,1,+1.520.938.0944,08:00,17:00,1,,1993-02-02
Idella O'Conner,Arielle Johns II,carroll.lue@yahoo.com,+17857333488,94197020,Employee,50254,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,29,2.5,0,808.315.2077,08:00,17:00,1,,1994-03-03
Vaughn Price,Abbigail Bruen,reinhold08@hauck.biz,224-599-4828,36477179,Employee,50255,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,1,413.946.2128,08:00,17:00,1,,1995-04-04
Jevon Vandervort,Dr. Gianni Orn,nathanael.bernhard@yahoo.com,1-716-669-6057,52628004,Employee,50256,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,+1 (631) 905-2033,08:00,17:00,1,,1996-05-05
Bernita Lemke,Arno Turner,okirlin@hotmail.com,+18312162274,13821292,Employee,50257,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,32,2.5,1,+19895610333,08:00,17:00,1,,1997-06-06
Khalid Pacocha,Hardy Botsford,taryn31@gmail.com,626-235-5763,98588279,Employee,50258,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,0,+12069475467,08:00,17:00,1,,1998-07-07
Vince McGlynn,Dulce Douglas I,nathanial.stamm@lueilwitz.net,1-283-651-0481,2593021,Employee,50259,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,34,2.5,1,+1-712-824-5235,08:00,17:00,1,,1999-08-08
Odell Ziemann,Earline Wisozk,kacie.donnelly@bergstrom.com,725.667.2353,64103757,Employee,50260,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,0,551.580.2499,08:00,17:00,1,,1980-09-09
Joy Huel,Alysha Bernhard,monahan.elyse@hotmail.com,(785) 742-7389,74935657,Employee,50261,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,26,2.5,1,806.837.7555,08:00,17:00,1,,1981-10-10
Kennith Spinka,Vincenza Corwin,verner.stiedemann@gmail.com,980.820.4231,62728487,Employee,50262,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,27,2.5,0,831-412-1282,08:00,17:00,1,,1982-11-11
Tremaine Reynolds,Torrey Schmeler DDS,citlalli49@metz.com,720-696-8534,35048067,Employee,50263,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,28,2.5,1,1-206-371-3549,08:00,17:00,1,,1983-12-12
Deonte Turner,Dannie Flatley,antone.aufderhar@wolff.com,260-763-0027,11240372,Employee,50264,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,29,2.5,0,260.715.3769,08:00,17:00,1,,1984-01-13
Watson Kozey,Lisa Satterfield,neil.mueller@gmail.com,1-925-513-1521,29857515,Employee,50265,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,30,2.5,1,(330) 808-7544,08:00,17:00,1,,1985-02-14
Maritza Daniel,Ignacio Botsford III,tromp.arlo@gmail.com,351.748.3487,42773314,Employee,50266,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,31,2.5,0,(458) 519-3886,08:00,17:00,1,,1986-03-15
Alana Skiles,Damion Pfannerstill PhD,mueller.kaleigh@yahoo.com,831-209-5003,3081217,Employee,50267,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,32,2.5,1,314.446.4963,08:00,17:00,1,,1987-04-16
Nora Emard,Davon Hudson,delfina22@fritsch.biz,+1 (857) 904-2118,77943680,Employee,50268,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,33,2.5,0,(743) 635-0420,08:00,17:00,1,,1988-05-17
Talia Kunde,Priscilla Mertz,hand.anika@hotmail.com,947-808-3342,93749994,Employee,50269,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,1-575-946-8664,08:00,17:00,1,,1989-06-18
Alessia Shields,Lucas Veum V,windler.filiberto@wilkinson.net,1-919-616-0565,81419231,Employee,50270,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,25,2.5,0,+1 (332) 910-7791,08:00,17:00,1,,1990-07-19
Eladio Schoen,Royce Glover,herzog.lucas@hoppe.org,1-870-410-2407,85718608,Employee,50271,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,26,2.5,1,+1-970-803-6185,08:00,17:00,1,,1991-08-20
Drake Blick,Mrs. Rachelle Howell II,florencio.osinski@gmail.com,434.412.3549,41624296,Employee,50272,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,27,2.5,0,(469) 224-0074,08:00,17:00,1,,1992-09-21
Filomena Goldner,Prof. Gerda Kling,schneider.bradly@carter.com,(828) 294-1456,61258222,Employee,50273,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,28,2.5,1,1-248-731-2882,08:00,17:00,1,,1993-10-22
Creola Conn,Rowan Heathcote,bogisich.lessie@yahoo.com,(424) 790-5114,55622888,Employee,50274,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,29,2.5,0,+1-435-229-8953,08:00,17:00,1,,1994-11-23
Nedra Collins,Eugene Ebert,xkerluke@gmail.com,(248) 587-9548,91932696,Employee,50275,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,1,+1-484-491-0778,08:00,17:00,1,,1995-12-24
Cortez Thompson,Gustave Goodwin DVM,maia37@rosenbaum.com,(352) 975-0931,68545525,Employee,50276,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,352-604-7816,08:00,17:00,1,,1996-01-25
Murl Gottlieb,Thurman Tremblay,autumn78@gmail.com,283.762.4781,35206448,Employee,50277,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,32,2.5,1,(908) 621-1595,08:00,17:00,1,,1997-02-26
Nathanael Lueilwitz,Jazmyne Swift,bessie.murphy@schimmel.biz,+1-570-386-1704,10879537,Employee,50278,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,0,(928) 728-9052,08:00,17:00,1,,1998-03-27
Tanner Franecki Sr.,Lue Hoeger,owintheiser@ullrich.biz,601-991-7060,25714630,Employee,50279,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,34,2.5,1,(337) 463-8815,08:00,17:00,1,,1999-04-28
Helga Lebsack,Prof. Torrey O'Conner,chauncey.franecki@yahoo.com,351-255-2752,56464276,Employee,50280,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,0,+1-650-848-3276,08:00,17:00,1,,1980-05-01
Elva Roberts IV,Earline Schmeler,darrick.boyle@stamm.com,+1-478-702-3157,57571959,Employee,50281,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,26,2.5,1,+1.406.293.8732,08:00,17:00,1,,1981-06-02
Kathlyn Turner V,Lexus Toy,melyssa.reichel@gmail.com,+1 (989) 821-3522,86671689,Employee,50282,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,27,2.5,0,1-267-927-7545,08:00,17:00,1,,1982-07-03
Arely Murphy,Judd Mohr,maggie.king@medhurst.com,484.434.4455,65055653,Employee,50283,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,28,2.5,1,+17322770881,08:00,17:00,1,,1983-08-04
Kendall Bednar,Linnea Pfannerstill,amelia96@hotmail.com,+1-419-313-4024,82148712,Employee,50284,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,29,2.5,0,+1.463.739.6316,08:00,17:00,1,,1984-09-05
Ari Davis PhD,Carissa Kub,wjenkins@gmail.com,+16366597426,70219600,Employee,50285,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,30,2.5,1,1-727-862-6591,08:00,17:00,1,,1985-10-06
Margot Mayer,Nickolas Swaniawski,oledner@kunze.com,(703) 881-8144,14289982,Employee,50286,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,31,2.5,0,(667) 628-5177,08:00,17:00,1,,1986-11-07
Carlee Gorczany,Dr. Vivienne Dietrich V,obalistreri@gmail.com,+1-650-762-9709,60014751,Employee,50287,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,32,2.5,1,+1-973-313-5138,08:00,17:00,1,,1987-12-08
Lyda Sanford,Mervin Rogahn,crona.rebeka@mills.net,(801) 878-0855,23166082,Employee,50288,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,33,2.5,0,+1.785.919.1098,08:00,17:00,1,,1988-01-09
Lexie Denesik,Heath Johnston,cordie.lynch@gmail.com,858-665-8511,95129140,Employee,50289,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,(385) 441-8939,08:00,17:00,1,,1989-02-10
Rozella Farrell Jr.,Bret Luettgen,lambert.champlin@hamill.biz,+16034131224,64957518,Employee,50290,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,25,2.5,0,+1 (770) 698-4805,08:00,17:00,1,,1990-03-11
Ivy Toy,Orlo Terry,tremayne22@jerde.com,786-212-1547,27907033,Employee,50291,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,26,2.5,1,+1-802-949-0125,08:00,17:00,1,,1991-04-12
Matilda Fahey,Violet Wiegand,ymurazik@wunsch.com,1-928-589-0711,68537285,Employee,50292,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,27,2.5,0,+1-832-307-7703,08:00,17:00,1,,1992-05-13
Serena Gerlach,Kevon Cassin,sofia30@ritchie.info,+18287103613,97772802,Employee,50293,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,28,2.5,1,(909) 939-1523,08:00,17:00,1,,1993-06-14
Juliet Rohan,Tremayne Auer,wjenkins@parker.info,(229) 396-3363,2969412,Employee,50294,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,29,2.5,0,+1 (628) 717-7146,08:00,17:00,1,,1994-07-15
Collin Mertz,Leilani Sanford,hebert@maggio.biz,+1-757-485-9842,70609350,Employee,50295,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,1,+1-786-994-7293,08:00,17:00,1,,1995-08-16
Judson Hagenes,Miss Fatima Kohler,heller.peter@gmail.com,+1.470.461.3653,70339231,Employee,50296,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,+1 (929) 312-1444,08:00,17:00,1,,1996-09-17
Ena Schuppe,Amely Considine,aliza26@hotmail.com,+1-267-297-6437,31190622,Employee,50297,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,32,2.5,1,+1-601-623-6383,08:00,17:00,1,,1997-10-18
Renee Hauck PhD,Clare Bartoletti,reilly73@yahoo.com,+1.401.974.8321,66983815,Employee,50298,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,0,+1-701-654-5526,08:00,17:00,1,,1998-11-19
Darryl Runolfsdottir,Lily Koepp,dblanda@gmail.com,+14589899965,74323102,Employee,50299,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,34,2.5,1,+1-606-923-4062,08:00,17:00,1,,1999-12-20
Oswaldo Nienow,Elta Mayer,hand.manley@yahoo.com,+1.406.372.3379,12193396,Employee,50300,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,0,463-460-4771,08:00,17:00,1,,1980-01-21
Lindsey Mayert,Robin Funk,bailey.ofelia@hotmail.com,(469) 522-3425,72563246,Employee,50301,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,26,2.5,1,1-805-995-4696,08:00,17:00,1,,1981-02-22
Lucious Terry,Prof. Micheal Bartell Jr.,drau@gmail.com,754-629-9428,9982617,Employee,50302,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,27,2.5,0,+19527495710,08:00,17:00,1,,1982-03-23
Joe Nienow,Shany Lakin,dbeier@tillman.org,1-341-543-6917,59440098,Employee,50303,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,28,2.5,1,1-628-694-9292,08:00,17:00,1,,1983-04-24
Tavares Crooks I,Miss Meredith Waters MD,friesen.vita@gmail.com,+19133769322,35730921,Employee,50304,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,29,2.5,0,+1-779-217-1274,08:00,17:00,1,,1984-05-25
Brice King,Juliet Gleichner,johnson.franz@yahoo.com,+1 (805) 892-8740,4633045,Employee,50305,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,30,2.5,1,+1.863.431.0838,08:00,17:00,1,,1985-06-26
Dan Hand,Carroll Tillman,deanna75@abernathy.com,1-847-334-9896,26342926,Employee,50306,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,31,2.5,0,+1.872.787.8879,08:00,17:00,1,,1986-07-27
Lourdes Wisoky,Jane Crist,pauline.medhurst@hotmail.com,956.914.9339,4223925,Employee,50307,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,32,2.5,1,1-480-886-3706,08:00,17:00,1,,1987-08-28
Evan O'Kon,Magnus Jakubowski IV,adriel.graham@gmail.com,+1-928-685-9403,89657495,Employee,50308,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,33,2.5,0,1-757-749-5564,08:00,17:00,1,,1988-09-01
Kaylah Zulauf,Dr. August Wuckert,mohammed.thiel@yahoo.com,+1 (352) 298-2509,84674359,Employee,50309,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,361-610-7478,08:00,17:00,1,,1989-10-02
Flavio Batz IV,Mathilde Berge,torphy.torrey@hotmail.com,(240) 745-0763,52052124,Employee,50310,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,25,2.5,0,531.559.2237,08:00,17:00,1,,1990-11-03
Trey Quitzon I,Raquel Zemlak,fay.yost@kub.com,220-662-8557,30726075,Employee,50311,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,26,2.5,1,1-360-877-1638,08:00,17:00,1,,1991-12-04
Ian Ferry,Austin Casper PhD,perry00@gmail.com,(346) 849-9093,23332628,Employee,50312,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,27,2.5,0,838-934-7605,08:00,17:00,1,,1992-01-05
Kaylah Berge,Marian Hamill,mariano74@mayert.com,+1-540-658-5873,68582423,Employee,50313,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,28,2.5,1,979.539.4303,08:00,17:00,1,,1993-02-06
Neal Parker,Mr. Eriberto Kreiger DVM,lia.osinski@satterfield.org,1-757-329-3448,62064153,Employee,50314,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,29,2.5,0,(689) 577-4117,08:00,17:00,1,,1994-03-07
Danielle Doyle PhD,Bartholome Schultz,lind.destinee@flatley.com,713-581-0280,18427795,Employee,50315,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,1,223-695-2870,08:00,17:00,1,,1995-04-08
Timothy Senger,Dulce Rice Sr.,katlynn.nader@bosco.com,+1-617-695-5014,80671854,Employee,50316,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,651.994.4037,08:00,17:00,1,,1996-05-09
Genesis Howell,Mariana Osinski,liza97@rempel.com,+1-484-968-8323,61546422,Employee,50317,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,32,2.5,1,+1-351-744-6707,08:00,17:00,1,,1997-06-10
Amos Nicolas,Ethan Thiel,murray.laila@kunze.com,716.954.5783,30921089,Employee,50318,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,0,785-813-1518,08:00,17:00,1,,1998-07-11
Kathryn Block,Layla Gleason,granville86@yahoo.com,1-564-479-5319,26688388,Employee,50319,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,34,2.5,1,(320) 225-6534,08:00,17:00,1,,1999-08-12
Claudia Braun,Clement Muller,adams.estevan@gmail.com,1-779-802-9315,71321270,Employee,50320,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,0,757-243-2590,08:00,17:00,1,,1980-09-13
Francisca Reichert,Lukas Hammes,lturcotte@veum.com,(725) 796-1155,77566783,Employee,50321,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,26,2.5,1,703-402-8737,08:00,17:00,1,,1981-10-14
Nia Lind,Miss Nona Boyer Jr.,cdaugherty@yahoo.com,1-380-788-4724,2704293,Employee,50322,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,27,2.5,0,+1-210-888-2885,08:00,17:00,1,,1982-11-15
Leonie O'Reilly,Dr. Urban Bernier,schulist.blanche@ankunding.com,1-928-626-5823,78559590,Employee,50323,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,28,2.5,1,+1 (520) 833-2684,08:00,17:00,1,,1983-12-16
Winifred Tromp,Prof. Tod Schiller PhD,gloria69@yahoo.com,503.887.2090,57489410,Employee,50324,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,29,2.5,0,(442) 916-3227,08:00,17:00,1,,1984-01-17
Betsy Walsh,Prof. Lucas Ledner,cristopher17@schowalter.net,463-379-0862,49146643,Employee,50325,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,30,2.5,1,458.243.2284,08:00,17:00,1,,1985-02-18
Ludwig Bosco,Trevor Franecki,ricky.mccullough@yahoo.com,+1-458-426-4832,90502454,Employee,50326,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,31,2.5,0,(828) 318-5888,08:00,17:00,1,,1986-03-19
Liza Grant,Ali Kuhic,pveum@gmail.com,+17817075464,18806802,Employee,50327,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,32,2.5,1,+1-442-338-5735,08:00,17:00,1,,1987-04-20
Magnus Blick Jr.,Jillian Pfeffer,ramona41@farrell.com,(314) 755-9693,36783410,Employee,50328,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,33,2.5,0,+1-215-707-1772,08:00,17:00,1,,1988-05-21
Jerry Reichel PhD,Miss Sheila Beier,jkris@yahoo.com,+1-847-516-1960,52595637,Employee,50329,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,+1 (406) 498-7896,08:00,17:00,1,,1989-06-22
Zack Pfannerstill,Otis Conn,franz47@yahoo.com,+1 (863) 536-4787,95677349,Employee,50330,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,25,2.5,0,928.578.9379,08:00,17:00,1,,1990-07-23
Howell Altenwerth,Shanna Rempel,jolie95@gerhold.info,(401) 278-2028,32868877,Employee,50331,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,26,2.5,1,563-403-0905,08:00,17:00,1,,1991-08-24
Zita Homenick,Thomas Denesik,bette85@berge.org,1-502-370-4321,26773879,Employee,50332,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,27,2.5,0,(772) 424-8084,08:00,17:00,1,,1992-09-25
Keon Wilkinson,Porter Abernathy,nreichert@kerluke.com,(865) 433-7708,84826039,Employee,50333,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,28,2.5,1,(206) 784-2139,08:00,17:00,1,,1993-10-26
Caleb Schuster V,Casandra Mayer IV,johnson.eunice@gmail.com,734.850.8203,24544393,Employee,50334,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,29,2.5,0,614.540.2534,08:00,17:00,1,,1994-11-27
Sam Torphy,Prof. Oran Kshlerin,davis.stevie@yahoo.com,+1.480.417.3870,76462577,Employee,50335,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,1,1-571-748-8988,08:00,17:00,1,,1995-12-28
Audie Jacobi,Jeffry Schuster,keeley.schmidt@gmail.com,+1 (301) 891-6104,62525666,Employee,50336,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,970.205.5441,08:00,17:00,1,,1996-01-01
Jillian Walter,Gage Ruecker,ubins@hotmail.com,254.717.5128,67552971,Employee,50337,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,32,2.5,1,1-681-953-0957,08:00,17:00,1,,1997-02-02
Jovany Lowe,Kenneth Ward,douglas.tito@koepp.com,208-558-7474,43091196,Employee,50338,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,0,+1 (951) 240-1462,08:00,17:00,1,,1998-03-03
Faustino Smith Jr.,Dr. Mathew Morar,kaelyn65@yahoo.com,+1.772.591.9495,88297310,Employee,50339,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,34,2.5,1,229-618-7300,08:00,17:00,1,,1999-04-04
Barney Stehr,Ms. Alana Kub,eladio.stokes@ondricka.com,(808) 864-4528,14999704,Employee,50340,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,0,423-696-6889,08:00,17:00,1,,1980-05-05
Gianni Predovic,Weldon Weimann,stanton.josefa@gmail.com,+1 (214) 509-3421,80002804,Employee,50341,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,26,2.5,1,1-763-685-4703,08:00,17:00,1,,1981-06-06
Wendy Tremblay,Retha Weissnat,augustine.spinka@deckow.com,(854) 321-5737,19182294,Employee,50342,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,27,2.5,0,+1-248-917-8355,08:00,17:00,1,,1982-07-07
Janis Kiehn,Prof. Jovany Williamson,macy.davis@jacobs.com,+1 (361) 862-7865,22984230,Employee,50343,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,28,2.5,1,+1 (270) 814-1181,08:00,17:00,1,,1983-08-08
Adeline Jakubowski,Mr. Mathias Little III,titus56@howe.com,360.277.1935,30676909,Employee,50344,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,29,2.5,0,+1 (458) 373-2158,08:00,17:00,1,,1984-09-09
Elyse Rowe,Ada Mayer I,cordell66@waters.com,856-270-8787,73303492,Employee,50345,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,30,2.5,1,1-205-950-3289,08:00,17:00,1,,1985-10-10
Alessia West,Jordon Herman,goyette.valerie@ledner.com,+1 (251) 991-3076,96292565,Employee,50346,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,31,2.5,0,+16282210683,08:00,17:00,1,,1986-11-11
Jody Turcotte,Johnathan Bruen,bettie22@gmail.com,682-507-1164,3119750,Employee,50347,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,32,2.5,1,1-973-319-0127,08:00,17:00,1,,1987-12-12
Letitia Corwin,Mr. Roman Effertz III,helga55@hotmail.com,+1 (520) 427-8366,53456658,Employee,50348,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,33,2.5,0,+15706846074,08:00,17:00,1,,1988-01-13
Edna Rath,Prof. Yolanda Frami II,mcglynn.laury@gmail.com,412-800-8593,42389473,Employee,50349,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,564-912-0614,08:00,17:00,1,,1989-02-14
Reggie Ruecker,Mr. Eloy Schmidt IV,qfahey@hotmail.com,(716) 597-5064,97493700,Employee,50350,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,25,2.5,0,978-881-5911,08:00,17:00,1,,1990-03-15
Easter Champlin IV,Xavier Collins,margie.von@gmail.com,651.803.2479,68392073,Employee,50351,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,26,2.5,1,+1 (509) 452-3488,08:00,17:00,1,,1991-04-16
