First Name,Last Name,Email,Professional Phone Number,Matricule,Position,Net Salary,Salary Grade,Contract End Date,Department,Service,Role,Status,Password,Remaining Leave Days,Monthly Leave Allocation,Receive SMS Notifications,Personal Phone Number,Work Start Time,Work End Time,Receive Email Notifications,Alternative Email,Date of Birth
Oswaldo O'Reilly,Prof. Eulah Wolff MD,austin74@gmail.com,(820) 778-6403,53438250,Employee,55041,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,26,2.5,1,520.537.8612,08:00,17:00,1,,1981-02-02
Brice Halvorson,Audrey Romaguera,vkling@yahoo.com,(336) 500-0303,39836583,Employee,55042,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,27,2.5,0,+1-302-487-2663,08:00,17:00,1,,1982-03-03
Gustave Turner,Dr. Irwin Marks,tiara.kuvalis@gmail.com,1-520-810-5598,87615466,Employee,55043,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,28,2.5,1,1-628-213-8676,08:00,17:00,1,,1983-04-04
Jules Crooks,Mrs. Patsy O'Connell DVM,stephan.feil@gmail.com,+1-540-743-1381,88611769,Employee,55044,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,29,2.5,0,240.442.6711,08:00,17:00,1,,1984-05-05
Buford Fay,Jorge Doyle,oherzog@gmail.com,+1 (239) 799-3067,44911918,Employee,55045,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,30,2.5,1,+1-952-552-9587,08:00,17:00,1,,1985-06-06
Jerrell Luettgen DVM,Prof. Sadie D'Amore IV,elliot77@hyatt.biz,+1 (531) 775-1655,75755143,Employee,55046,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,31,2.5,0,(620) 316-5108,08:00,17:00,1,,1986-07-07
Alberta Johnston DVM,Nikki Nader,gkris@gmail.com,+1-734-221-5368,58470601,Employee,55047,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,32,2.5,1,1-541-678-3257,08:00,17:00,1,,1987-08-08
Maynard Hermiston,Freeman Walsh,guiseppe69@skiles.com,1-715-940-5852,70421380,Employee,55048,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,33,2.5,0,520.208.3079,08:00,17:00,1,,1988-09-09
Therese Yost,Gerry Dietrich Sr.,chase.marks@mosciski.com,+12528578973,71103095,Employee,55049,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,1-956-841-0213,08:00,17:00,1,,1989-10-10
Jameson Fritsch,Prof. Jamal Deckow,else05@hotmail.com,1-801-335-4435,56658536,Employee,55050,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,25,2.5,0,+1 (309) 514-9708,08:00,17:00,1,,1990-11-11
Kari Kassulke,Armand McClure,juliana00@gmail.com,339.209.2825,78895535,Employee,55051,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,26,2.5,1,+1 (325) 915-1152,08:00,17:00,1,,1991-12-12
Bulah Corkery,Burdette Balistreri,aric91@yahoo.com,+1.308.541.9091,16489151,Employee,55052,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,27,2.5,0,680-476-3628,08:00,17:00,1,,1992-01-13
Savion Fay,Chester Lockman PhD,pollich.friedrich@hotmail.com,(407) 428-5883,94811958,Employee,55053,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,28,2.5,1,838.818.7997,08:00,17:00,1,,1993-02-14
Xavier DuBuque,Una Crooks,zora.schmitt@waelchi.biz,(815) 671-8769,98255240,Employee,55054,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,29,2.5,0,208-804-8744,08:00,17:00,1,,1994-03-15
Eddie Welch,Katelynn Bechtelar MD,suzanne02@lind.biz,+1-240-910-0785,99352710,Employee,55055,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,1,628.859.1835,08:00,17:00,1,,1995-04-16
Jessica Stroman,Lonnie Ruecker,lboyle@kemmer.com,1-941-423-0137,44294620,Employee,55056,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,(904) 346-8285,08:00,17:00,1,,1996-05-17
Gunnar Murray,Nico Greenholt,cristopher.wisoky@powlowski.com,915.215.7347,22577807,Employee,55057,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,32,2.5,1,(551) 499-5407,08:00,17:00,1,,1997-06-18
Javier Ebert Sr.,Mrs. Alison Schultz MD,heidenreich.buster@hotmail.com,(321) 856-4148,41667828,Employee,55058,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,0,(908) 601-1294,08:00,17:00,1,,1998-07-19
Evalyn Renner,Lillie Gorczany DDS,ybergstrom@gmail.com,984.980.1641,63154899,Employee,55059,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,34,2.5,1,1-650-563-9479,08:00,17:00,1,,1999-08-20
Ephraim Abbott,Ben Little V,harmony02@wolff.com,+1.252.473.3246,44832911,Employee,55060,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,0,+12549365501,08:00,17:00,1,,1980-09-21
Lauren Borer V,Abe McCullough,joan46@yahoo.com,(434) 393-4425,64841104,Employee,55061,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,26,2.5,1,562.519.6862,08:00,17:00,1,,1981-10-22
Berniece Torphy,Genesis Steuber III,estell.hammes@yahoo.com,+1 (980) 996-1631,33799756,Employee,55062,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,27,2.5,0,1-815-229-7153,08:00,17:00,1,,1982-11-23
Laverne Padberg,Antonette Larson,koby.stehr@marquardt.net,817-422-4757,95798788,Employee,55063,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,28,2.5,1,208-939-9485,08:00,17:00,1,,1983-12-24
Alta O'Conner,Miss Nina Lind,marmstrong@hotmail.com,+1.936.714.8756,13559224,Employee,55064,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,29,2.5,0,+1-516-753-6930,08:00,17:00,1,,1984-01-25
Rosanna Gutmann,Mia Beatty,dedric.dietrich@kilback.biz,+14344568255,10183431,Employee,55065,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,30,2.5,1,+17062621383,08:00,17:00,1,,1985-02-26
Sterling Schultz,Eva Kutch I,rollin61@hotmail.com,954-442-1772,51668372,Employee,55066,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,31,2.5,0,+1-361-638-8189,08:00,17:00,1,,1986-03-27
Aurore Schiller,Hudson Haag,trussel@davis.biz,+1-715-971-8644,49848648,Employee,55067,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,32,2.5,1,1-516-515-0857,08:00,17:00,1,,1987-04-28
Jamar Lubowitz,Cyrus Stroman,otis21@klocko.com,332.928.6635,2206367,Employee,55068,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,33,2.5,0,+1-938-719-8318,08:00,17:00,1,,1988-05-01
Rickey Lang,Miss Mariane Raynor,gutmann.augustine@frami.com,+1 (629) 738-4479,55943751,Employee,55069,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,+16129122706,08:00,17:00,1,,1989-06-02
Winnifred Terry Sr.,Dr. Kyle Wolf MD,osborne.homenick@hotmail.com,(918) 665-5672,87838357,Employee,55070,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,25,2.5,0,534.983.5243,08:00,17:00,1,,1990-07-03
Hillard Pfannerstill,Prof. Brianne Feil,oreilly.carolanne@moen.com,1-929-583-4539,98568925,Employee,55071,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,26,2.5,1,+1 (571) 948-5766,08:00,17:00,1,,1991-08-04
Orlando Littel,Isabell Ritchie,letitia.marks@davis.org,(414) 982-4874,26287924,Employee,55072,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,27,2.5,0,1-669-305-5696,08:00,17:00,1,,1992-09-05
Aurelie Romaguera I,Arnold Turcotte,edgardo19@yahoo.com,+1-724-554-4684,11474549,Employee,55073,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,28,2.5,1,(650) 649-2167,08:00,17:00,1,,1993-10-06
Pearlie Oberbrunner,Talon Oberbrunner,santa.corwin@hauck.com,336.857.2357,40984632,Employee,55074,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,29,2.5,0,(442) 773-7518,08:00,17:00,1,,1994-11-07
Zachariah Ruecker,Trisha Windler,iabshire@gmail.com,+1-878-618-2528,95488118,Employee,55075,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,1,+1-208-341-8286,08:00,17:00,1,,1995-12-08
Ted Schaden,Willard Kuhlman,treutel.neal@yahoo.com,+1.720.232.4561,4365094,Employee,55076,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,(947) 946-6726,08:00,17:00,1,,1996-01-09
Leon Kutch DVM,Prof. Jessie Keeling MD,ashlynn.johnston@gmail.com,516.666.8747,39036180,Employee,55077,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,32,2.5,1,928-983-3285,08:00,17:00,1,,1997-02-10
Gwendolyn Kub,Beaulah Hauck,vmarquardt@gmail.com,+1-989-377-1827,9240681,Employee,55078,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,0,+1-979-210-0036,08:00,17:00,1,,1998-03-11
Shirley Romaguera,Nathen Gleason,marguerite08@frami.com,(248) 866-0549,40763947,Employee,55079,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,34,2.5,1,(757) 788-6103,08:00,17:00,1,,1999-04-12
Eunice Schimmel I,Vida Green Jr.,keebler.carlie@hudson.com,+13613450524,44450501,Employee,55080,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,0,(253) 703-1403,08:00,17:00,1,,1980-05-13
Willis Bergstrom,Mrs. Annette Cremin III,ursula.hessel@gmail.com,801.851.5022,28062278,Employee,55081,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,26,2.5,1,1-830-636-2596,08:00,17:00,1,,1981-06-14
Scarlett Barton DVM,Greg Moore MD,coty57@yahoo.com,+1-231-652-6001,90288546,Employee,55082,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,27,2.5,0,862.833.1079,08:00,17:00,1,,1982-07-15
Aletha Farrell,Jaqueline Mayert,jgrady@rohan.info,(651) 505-2884,61245889,Employee,55083,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,28,2.5,1,1-678-514-8319,08:00,17:00,1,,1983-08-16
Linda Beahan,Dawson Kutch Sr.,metz.rosalee@yahoo.com,732.251.4434,65752991,Employee,55084,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,29,2.5,0,+1-364-508-0286,08:00,17:00,1,,1984-09-17
Zachary Cole,Sigurd Kozey,aletha.streich@denesik.com,417-892-6882,64538302,Employee,55085,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,30,2.5,1,+1-518-324-9859,08:00,17:00,1,,1985-10-18
Colby Medhurst,Hadley Stehr,sschultz@kiehn.info,407-875-0019,98988070,Employee,55086,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,31,2.5,0,+1-346-710-8969,08:00,17:00,1,,1986-11-19
Nicola Smith,Miss Felipa Gutkowski,batz.kirsten@gmail.com,+1-815-579-4768,47243798,Employee,55087,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,32,2.5,1,+1-325-507-5994,08:00,17:00,1,,1987-12-20
Ford Muller V,Margarete Brakus PhD,barton.ashleigh@gmail.com,+1-484-751-3716,22043155,Employee,55088,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,33,2.5,0,805.345.6429,08:00,17:00,1,,1988-01-21
Otho Rath,Nathan Kassulke,brendan.heidenreich@yahoo.com,+1-805-770-3586,81277414,Employee,55089,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,978-296-3083,08:00,17:00,1,,1989-02-22
Hermann Mante,Prof. Chyna Murray,rhett07@gmail.com,(980) 883-0042,43471760,Employee,55090,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,25,2.5,0,+1-281-668-9105,08:00,17:00,1,,1990-03-23
Melany Reichel,Micaela Wuckert III,daryl.oreilly@torphy.biz,+1.480.254.0982,38738980,Employee,55091,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,26,2.5,1,+18204748271,08:00,17:00,1,,1991-04-24
Zack Swaniawski,Laverne Hyatt,abbey.mccullough@yahoo.com,+1.407.990.2229,74807495,Employee,55092,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,27,2.5,0,+1.660.984.3717,08:00,17:00,1,,1992-05-25
Ewald Lang,Joany Sauer,wiley.kirlin@schoen.org,254.750.0368,99013811,Employee,55093,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,28,2.5,1,607-457-7991,08:00,17:00,1,,1993-06-26
Terrell Wuckert,Miss Katelynn Blanda,reinger.athena@wyman.net,+1.952.885.5990,66779175,Employee,55094,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,29,2.5,0,+14804788121,08:00,17:00,1,,1994-07-27
Torrance Gaylord,Miss Missouri VonRueden Jr.,lcruickshank@gmail.com,1-347-732-7139,93919932,Employee,55095,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,1,941.887.9478,08:00,17:00,1,,1995-08-28
Ara Von,Oswald Walter,adeline16@jaskolski.info,+1.234.353.9902,43945510,Employee,55096,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,+1-770-786-7526,08:00,17:00,1,,1996-09-01
Ena Hoeger,Syble Mann,eturner@hotmail.com,+16308513759,62427047,Employee,55097,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,32,2.5,1,531.501.5716,08:00,17:00,1,,1997-10-02
Anjali Fahey,Mrs. Viviane Kling,celine.watsica@gmail.com,+1.762.761.3141,52885466,Employee,55098,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,0,(986) 282-1981,08:00,17:00,1,,1998-11-03
Cassandre Goldner,Schuyler Gibson,dabbott@mccullough.net,+1 (380) 537-5795,93126547,Employee,55099,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,34,2.5,1,+1-240-731-9763,08:00,17:00,1,,1999-12-04
Kelsie Kuhlman,Remington Bode,everett67@kling.com,+17199955727,43457197,Employee,55100,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,0,754.390.3083,08:00,17:00,1,,1980-01-05
Harmon McDermott DVM,Dr. Janiya Buckridge,jaleel29@kutch.org,279.742.6312,20448630,Employee,55101,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,26,2.5,1,626-850-0148,08:00,17:00,1,,1981-02-06
Catalina Terry,Arvel Gorczany DVM,conn.marina@zieme.com,617-534-4983,59483924,Employee,55102,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,27,2.5,0,747.460.9316,08:00,17:00,1,,1982-03-07
Bettye Jerde,Turner Spinka MD,natasha83@keebler.info,724.960.6757,54294426,Employee,55103,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,28,2.5,1,+1.785.322.2257,08:00,17:00,1,,1983-04-08
Justice Anderson Sr.,Lavina Harvey,kerluke.alexie@sipes.com,(404) 366-9027,9751978,Employee,55104,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,29,2.5,0,+1-920-892-8452,08:00,17:00,1,,1984-05-09
Clemens Borer PhD,Brain Schroeder IV,gunnar.jacobi@yahoo.com,1-725-278-4405,84138985,Employee,55105,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,30,2.5,1,+1-726-385-1189,08:00,17:00,1,,1985-06-10
Berry Quitzon,Miss Linda Gibson PhD,hoconner@kshlerin.net,847-517-1576,95309665,Employee,55106,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,31,2.5,0,(364) 241-0320,08:00,17:00,1,,1986-07-11
Micheal Franecki,Pink Kilback,imoore@koelpin.com,+12344913885,15303294,Employee,55107,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,32,2.5,1,848.221.6115,08:00,17:00,1,,1987-08-12
Edythe Legros IV,Jack Pagac DVM,delpha.wunsch@ledner.com,757.794.1473,13705000,Employee,55108,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,33,2.5,0,+1-954-212-7339,08:00,17:00,1,,1988-09-13
Kristoffer Crona,Anthony Beatty,wyman.neil@thompson.com,1-863-825-1243,52337718,Employee,55109,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,+1-626-991-8500,08:00,17:00,1,,1989-10-14
Antonia Kshlerin,Dr. Oral Grady I,vickie35@treutel.com,804.789.4923,35717385,Employee,55110,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,25,2.5,0,+1-947-772-2438,08:00,17:00,1,,1990-11-15
Maritza Wehner Jr.,Ms. Bonnie Becker Sr.,ullrich.jefferey@hotmail.com,1-830-977-1353,73803080,Employee,55111,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,26,2.5,1,1-434-380-5775,08:00,17:00,1,,1991-12-16
Bernice Davis,Emely Waters,ztrantow@gmail.com,1-321-294-0070,90889182,Employee,55112,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,27,2.5,0,718.401.1902,08:00,17:00,1,,1992-01-17
Valentina Stehr,Alysson Abshire IV,sthompson@rath.info,+13859560668,19556782,Employee,55113,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,28,2.5,1,952-265-5430,08:00,17:00,1,,1993-02-18
Catalina Gerlach,Marlee Boyle,mchamplin@gmail.com,+1-773-990-1427,40594212,Employee,55114,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,29,2.5,0,+15128601326,08:00,17:00,1,,1994-03-19
Raquel Eichmann,Naomie Spencer,edgar.davis@yahoo.com,+1.430.329.5591,93318894,Employee,55115,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,1,+1 (561) 308-5466,08:00,17:00,1,,1995-04-20
Lilliana Aufderhar PhD,Aubree Rutherford DDS,vandervort.reanna@hotmail.com,+1-385-240-0237,70450689,Employee,55116,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,+1-845-596-2675,08:00,17:00,1,,1996-05-21
Jude Jaskolski,Lindsay Eichmann,jalen72@kreiger.org,+1 (704) 787-7897,79885320,Employee,55117,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,32,2.5,1,215.439.7733,08:00,17:00,1,,1997-06-22
Thea O'Connell V,Jamel Feeney DDS,wschneider@renner.com,(509) 667-7084,86900003,Employee,55118,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,0,+1.234.602.2712,08:00,17:00,1,,1998-07-23
Maryjane Johnston,Mr. Dustin Parisian,olson.guillermo@hotmail.com,+1-346-988-6673,62140784,Employee,55119,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,34,2.5,1,+13017860856,08:00,17:00,1,,1999-08-24
Domenica Oberbrunner,Hildegard Swaniawski,okon.harvey@stehr.com,+1 (731) 271-1269,15063035,Employee,55120,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,0,+1 (930) 459-7355,08:00,17:00,1,,1980-09-25
Adonis Runte,Elvera Nolan,vhaley@yahoo.com,+1.424.967.8902,60761671,Employee,55121,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,26,2.5,1,1-979-478-9279,08:00,17:00,1,,1981-10-26
Noemie Balistreri,Gudrun Wiza,lrenner@buckridge.com,484.977.2667,43189434,Employee,55122,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,27,2.5,0,+1-801-695-9900,08:00,17:00,1,,1982-11-27
Bobbie Quitzon,Darby Macejkovic,ara.lueilwitz@yahoo.com,+1-617-902-6770,89147385,Employee,55123,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,28,2.5,1,380.913.6139,08:00,17:00,1,,1983-12-28
Beaulah Klocko DVM,Katrine Fadel,sigmund.abshire@walsh.org,949-970-4921,41311085,Employee,55124,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,29,2.5,0,+1.202.564.6930,08:00,17:00,1,,1984-01-01
Lola Nolan,Prof. Bernadette Moen II,mhirthe@yahoo.com,+1-480-258-8270,98530423,Employee,55125,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,30,2.5,1,+1-859-955-1602,08:00,17:00,1,,1985-02-02
Cindy Gutmann,Ms. Alvena Farrell,tristian09@wiegand.com,(217) 437-0612,82522733,Employee,55126,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,31,2.5,0,786-660-4619,08:00,17:00,1,,1986-03-03
Jamie Johnson,Prof. Estefania Schuppe,metz.harold@howell.com,520.920.1045,32296839,Employee,55127,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,32,2.5,1,904.732.4753,08:00,17:00,1,,1987-04-04
Darian Brakus,Hyman Hyatt,will.cornell@gorczany.com,(681) 685-2608,73727921,Employee,55128,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,33,2.5,0,+1-315-996-1179,08:00,17:00,1,,1988-05-05
Dale Beahan,Linnie Rodriguez Sr.,tillman.seamus@gmail.com,+1.601.943.7434,44337519,Employee,55129,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,+1.405.708.9255,08:00,17:00,1,,1989-06-06
Nona Fay,Prof. Kimberly Jerde III,ciara.lowe@hotmail.com,279.351.4995,41066993,Employee,55130,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,25,2.5,0,(520) 380-2360,08:00,17:00,1,,1990-07-07
Imelda Fahey,Randal Cartwright,lue17@hotmail.com,+1-360-275-4824,13528658,Employee,55131,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,26,2.5,1,+1-385-593-5880,08:00,17:00,1,,1991-08-08
Beaulah Metz,Rosella Littel V,britney50@will.info,475-521-7832,87600429,Employee,55132,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,27,2.5,0,478-259-5951,08:00,17:00,1,,1992-09-09
Michel Rogahn,Florencio Blick,polly36@yahoo.com,(956) 973-1211,7258427,Employee,55133,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,28,2.5,1,712.892.6172,08:00,17:00,1,,1993-10-10
Gust Gleason,Dr. Lilian Ortiz,rowe.ari@hotmail.com,1-872-450-5437,84412406,Employee,55134,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,29,2.5,0,+1 (731) 847-9151,08:00,17:00,1,,1994-11-11
Deion Orn,Dolores Williamson,alysha37@yahoo.com,380.324.5350,40579005,Employee,55135,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,1,1-585-404-3499,08:00,17:00,1,,1995-12-12
Ervin Sanford,Katarina Steuber,linnie28@hotmail.com,+1-534-729-5707,12026146,Employee,55136,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,(417) 699-0875,08:00,17:00,1,,1996-01-13
Haleigh Jones,Isabelle Runolfsson MD,casper.jesus@bosco.com,314-281-3809,65588267,Employee,55137,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,32,2.5,1,+1-386-517-7642,08:00,17:00,1,,1997-02-14
Delta Brown,Erwin O'Keefe,easter.cronin@yahoo.com,661.286.6765,77511214,Employee,55138,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,0,1-971-755-3212,08:00,17:00,1,,1998-03-15
Cletus Armstrong,Logan Champlin,arlie52@russel.com,757-543-1600,60950937,Employee,55139,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,34,2.5,1,469.657.1020,08:00,17:00,1,,1999-04-16
Sven Durgan DVM,Helmer Jaskolski,mbeer@yahoo.com,1-667-232-8497,83645145,Employee,55140,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,0,843-891-3857,08:00,17:00,1,,1980-05-17
Hiram Langworth,Dr. Antonia Gerhold,pquigley@zieme.com,1-720-545-6562,31515145,Employee,55141,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,26,2.5,1,386.525.7052,08:00,17:00,1,,1981-06-18
Winona Feest,Prof. Alvera Metz,dena06@yahoo.com,+19014617426,2466204,Employee,55142,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,27,2.5,0,(443) 592-8246,08:00,17:00,1,,1982-07-19
Sonny Murazik,Verla Littel,ramon.mclaughlin@huels.info,(828) 391-0389,88821339,Employee,55143,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,28,2.5,1,770.733.7388,08:00,17:00,1,,1983-08-20
Mabel Wuckert,Annabell Schowalter,elsa09@kilback.biz,1-832-964-1876,8952092,Employee,55144,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,29,2.5,0,1-678-390-2669,08:00,17:00,1,,1984-09-21
Mable Bernhard,Felipa Ernser DDS,bogan.myles@gmail.com,+1.785.757.1381,48489701,Employee,55145,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,30,2.5,1,(346) 243-3380,08:00,17:00,1,,1985-10-22
Trey Lakin,Izaiah Ferry,harber.florine@maggio.org,(862) 281-4861,72284139,Employee,55146,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,31,2.5,0,(283) 946-3270,08:00,17:00,1,,1986-11-23
Caroline Nitzsche,Allison Kirlin,rosalee57@hotmail.com,+1-534-244-2475,26556427,Employee,55147,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,32,2.5,1,+1.480.374.6862,08:00,17:00,1,,1987-12-24
Velda Balistreri PhD,Elwin Windler DVM,collins.alejandrin@yahoo.com,820.352.5894,6749987,Employee,55148,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,33,2.5,0,1-364-772-6882,08:00,17:00,1,,1988-01-25
Casimir Upton,Cayla Sauer,columbus.nitzsche@hotmail.com,239.531.5735,30350500,Employee,55149,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,1-619-838-5285,08:00,17:00,1,,1989-02-26
Deven Mohr,Ms. Aileen Bernhard,greenfelder.alverta@hotmail.com,(878) 900-1460,21228950,Employee,55150,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,25,2.5,0,631.869.1287,08:00,17:00,1,,1990-03-27
Magnus Sipes,Mrs. Clemmie Lesch DVM,ondricka.barton@feeney.com,949-315-9334,56177164,Employee,55151,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,26,2.5,1,1-614-825-8561,08:00,17:00,1,,1991-04-28
Aylin Smith Sr.,Brandyn Brown,armand24@yahoo.com,(531) 328-6801,45865105,Employee,55152,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,27,2.5,0,602-258-7997,08:00,17:00,1,,1992-05-01
Jed Adams Jr.,Dorthy Hand,qhamill@rogahn.com,806-648-3117,35490101,Employee,55153,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,28,2.5,1,(341) 606-9890,08:00,17:00,1,,1993-06-02
Emelie Wehner IV,Savanna Heathcote,adam26@gmail.com,+1.415.735.4599,32154432,Employee,55154,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,29,2.5,0,1-706-441-8168,08:00,17:00,1,,1994-07-03
Armani Hane,Prof. Sonny Schmidt,thad.gaylord@hotmail.com,1-516-438-7405,21592283,Employee,55155,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,1,848.490.0955,08:00,17:00,1,,1995-08-04
Seth Fadel,Drew Graham,shad.keebler@rohan.com,+1-985-648-9103,64751890,Employee,55156,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,1-828-355-6316,08:00,17:00,1,,1996-09-05
Gabrielle Sporer,Myrtle Cummings,jakubowski.katlynn@harber.org,+1-912-761-0854,61719572,Employee,55157,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,32,2.5,1,276-916-6174,08:00,17:00,1,,1997-10-06
